object_id,title,object_begin_date,object_end_date,department,century,accessionyear
490204,Untitled,1960,1960,Modern and Contemporary Art,20th Century CE,2006
490205,Pungent Distances,1961,1961,Modern and Contemporary Art,20th Century CE,2006
490206,The Witnesses,1956,1956,Modern and Contemporary Art,20th Century CE,2006
490209,Circus Horse,1927,1927,Modern and Contemporary Art,20th Century CE,2006
490212,Elegy to the Spanish Republic No. 35,1954,1958,Modern and Contemporary Art,20th Century CE,2006
490213,Self-Portrait,1951,1951,Modern and Contemporary Art,20th Century CE,2006
490214,October,1961,1961,Modern and Contemporary Art,20th Century CE,2006
490216,Purple Mekle Lippis,1961,1961,Modern and Contemporary Art,20th Century CE,2006
490217,"Number 28, 1950",1950,1950,Modern and Contemporary Art,20th Century CE,2006
490218,Untitled,1945,1945,Modern and Contemporary Art,20th Century CE,2006
490219,"Portrait of Berdie, Number II",1953,1953,Modern and Contemporary Art,20th Century CE,2006
490220,No. 3,1953,1953,Modern and Contemporary Art,20th Century CE,2006
490225,1947-H No. 1 (PH-265),1947,1947,Modern and Contemporary Art,20th Century CE,2006
490227,Athene,1949,1949,Modern and Contemporary Art,20th Century CE,2006
490229,Number One,1951,1951,Modern and Contemporary Art,20th Century CE,2006
490232,Untitled (Head),1951,1951,Modern and Contemporary Art,20th Century CE,2006
490243,Dikran G. Kelekian,1924,1924,Modern and Contemporary Art,20th Century CE,1999
490244,Obsession II,1965,1965,Modern and Contemporary Art,20th Century CE,1998
490248,Harbour Master,1998,1998,Modern and Contemporary Art,20th Century CE,1999
490254,Kitzker,1941,1951,Modern and Contemporary Art,20th Century CE,1998
490255,Woman in a Rocker,1940,1950,Modern and Contemporary Art,20th Century CE,1998
490256,Vase of Flowers,1940,1950,Modern and Contemporary Art,20th Century CE,1998
490259,"Café des Tribunaux, Dieppe",1903,1905,Modern and Contemporary Art,20th Century CE,1998
490260,"Maple Street, London",1910,1928,European Paintings,20th Century CE,1998
490261,The Antique Shop,1901,1911,European Paintings,20th Century CE,1998
490587,Nude in an Armchair,1909,1909,Modern and Contemporary Art,20th Century CE,2021
490677,Horse,1992,1992,Modern and Contemporary Art,20th Century CE,1998
490678,Red on Cream,1976,1976,Modern and Contemporary Art,20th Century CE,1998
490739,David Smith,1925,1935,Modern and Contemporary Art,20th Century CE,1999
490750,Springtime,1889,1899,Modern and Contemporary Art,19th Century CE,1999
490751,The Children's Meal,1895,1895,Modern and Contemporary Art,19th Century CE,1999
490814,East River,1913,1914,Modern and Contemporary Art,20th Century CE,1999
490834,Small Golden Corner,1988,1988,Modern and Contemporary Art,20th Century CE,2000
490941,The Cemetary II,1999,1999,Modern and Contemporary Art,20th Century CE,1999
491233,Waiter II,1998,1998,Modern and Contemporary Art,20th Century CE,1999
491234,Melusine del Gufo,1989,1990,Modern and Contemporary Art,20th Century CE,1999
491283,"Farm House, Sanary-sur-Mer",1938,1938,Modern and Contemporary Art,20th Century CE,1999
491290,Helen Boyer,1949,1949,Modern and Contemporary Art,20th Century CE,1999
491292,m,1996,1996,Modern and Contemporary Art,20th Century CE,1999
491586,Untitled,1991,1991,Modern and Contemporary Art,20th Century CE,1999
491587,Versions IV,1992,1992,Modern and Contemporary Art,20th Century CE,2013
491647,Life Cycle II,2000,2000,Modern and Contemporary Art,20th Century CE,2000
491708,The Mathematician,1959,1959,Modern and Contemporary Art,20th Century CE,2000
491719,Little Rainbow,1961,1961,Modern and Contemporary Art,20th Century CE,2000
491760,Abstract,1998,1999,Modern and Contemporary Art,20th Century CE,2000
491764,Mystery,2000,2000,Modern and Contemporary Art,20th Century CE,2000
491799,View Across the Thames from St. Thomas,1989,1989,Modern and Contemporary Art,20th Century CE,2000
491804,Nest,2000,2000,Modern and Contemporary Art,20th Century CE,2000
491857,Circus Equestrienne,1924,1924,Modern and Contemporary Art,20th Century CE,2001
491923,The Mole,1944,1944,Modern and Contemporary Art,20th Century CE,2001
491924,"The Oxbow: After Church, After Cole, Flooded (Flooded River for the Matriarchs E. & A. Mongan), Green Light",2000,2000,Modern and Contemporary Art,20th Century CE,2001
491963,The Trickster,1999,1999,Modern and Contemporary Art,20th Century CE,2001
491964,Tadasana,2000,2000,Modern and Contemporary Art,20th Century CE,2001
491967,Self-Portrait,1936,1936,Modern and Contemporary Art,20th Century CE,2001
492055,Good as Gold,2001,2001,Modern and Contemporary Art,21th Century CE,2001
492277,Claude Terrasse,1897,1897,Modern and Contemporary Art,19th Century CE,2001
492319,Reclining Nude - Pink Stripe,1962,1962,Modern and Contemporary Art,20th Century CE,2001
492337,S. Klein,1949,1949,Modern and Contemporary Art,20th Century CE,2001
492345,"The Sunken Path, L'Estaque",1906,1906,Modern and Contemporary Art,20th Century CE,2003
492358,Paul,1999,1999,Modern and Contemporary Art,20th Century CE,2001
492371,Nine Jackies,1964,1964,Modern and Contemporary Art,20th Century CE,1983
492373,Gabel Mukaber Village Sketch,2000,2000,Modern and Contemporary Art,20th Century CE,2001
492420,Dikran Kelekian,1943,1943,Modern and Contemporary Art,20th Century CE,2002
492421,Dikran Kelekian,1943,1943,Modern and Contemporary Art,20th Century CE,2002
492428,Self-Portrait at the Age of Nine,1928,1928,Modern and Contemporary Art,20th Century CE,2002
492460,"Study for Mural at Boys and Girls High School, Bedford-Stuyvesant, Brooklyn",1972,1972,Modern and Contemporary Art,20th Century CE,2002
492486,Fence: Westport,1999,1999,Modern and Contemporary Art,20th Century CE,2002
492495,Still Life with a Diabolo,1914,1914,Modern and Contemporary Art,20th Century CE,2002
492691,Delphinium,1988,1988,Modern and Contemporary Art,20th Century CE,2002
492694,Dual Self-Portrait,2001,2002,Modern and Contemporary Art,21th Century CE,2002
492697,Self-Portrait,1937,1937,Modern and Contemporary Art,20th Century CE,2002
492698,A Widow,1943,1943,Modern and Contemporary Art,20th Century CE,2002
492699,Still Life with an Apple,1937,1937,Modern and Contemporary Art,20th Century CE,2002
492700,Lilacs,1914,1914,Modern and Contemporary Art,20th Century CE,2002
492701,Photo: This Is the Color of My Dreams,1925,1925,Modern and Contemporary Art,20th Century CE,2002
492702,Title Unknown,1926,1926,Modern and Contemporary Art,20th Century CE,2002
492729,Pierre Matisse,1938,1938,Modern and Contemporary Art,20th Century CE,2002
492730,Bride with Fan,1911,1911,Modern and Contemporary Art,20th Century CE,2002
492731,Small Train Station at Night,1959,1959,Modern and Contemporary Art,20th Century CE,2002
492732,The Black Feather Boa,1935,1935,Modern and Contemporary Art,20th Century CE,2002
492733,Mother-of-Pearl Garden,1956,1956,Modern and Contemporary Art,20th Century CE,2002
492734,The Eternally Obvious,1948,1948,Modern and Contemporary Art,20th Century CE,2002
492735,"Chapel of Saint Joseph, Saint-Tropez",1904,1904,Modern and Contemporary Art,20th Century CE,2002
492736,Marguerite with Black Velvet Ribbon,1916,1916,Modern and Contemporary Art,20th Century CE,2002
492737,Marguerite Wearing a Hat,1918,1918,Modern and Contemporary Art,20th Century CE,2002
492738,Tana SVP,1973,1983,Modern and Contemporary Art,20th Century CE,2002
492745,Garden,1935,1935,Modern and Contemporary Art,20th Century CE,2003
492746,Boats on the Beach at L'Estaque,1906,1906,Modern and Contemporary Art,20th Century CE,2003
492757,Initiatory Site,2002,2002,Modern and Contemporary Art,21th Century CE,2003
492759,Blue Painting,1957,1957,Modern and Contemporary Art,20th Century CE,2007
492825,Mike,1999,1999,Modern and Contemporary Art,20th Century CE,2003
493210,Being With (Être Avec),1946,1946,Modern and Contemporary Art,20th Century CE,2003
493214,Between the Lines,2000,2000,Modern and Contemporary Art,20th Century CE,2003
493552,"We crossed the River at McKonkey's Ferry 9 miles above Trenton ... the night was excessively severe ... which the men bore without the least murmur...-Tench Tilghman, 27 December 1776/Struggle Series - No. 10: Washington Crossing the Delaware",1954,1954,Modern and Contemporary Art,20th Century CE,2003
493602,Ha-Ko-Da-Te,1951,1951,Modern and Contemporary Art,20th Century CE,2004
493628,The Domes of the East,1996,1996,Modern and Contemporary Art,20th Century CE,2003
493629,Self-Portrait (red background),2002,2002,Modern and Contemporary Art,21th Century CE,2003
493694,Street in Helgoland II,1924,1924,Modern and Contemporary Art,20th Century CE,2003
493756,"Copy after Chardin's ""Pipes and Drinking Pitcher""",1915,1925,Modern and Contemporary Art,20th Century CE,2002
493758,Untitled,1957,1957,Modern and Contemporary Art,20th Century CE,2002
493764,01.04.97,1997,1997,Modern and Contemporary Art,20th Century CE,2002
493793,Dreamreader's Table IV,1989,1990,Modern and Contemporary Art,20th Century CE,2003
493874,Portrait of Stephen Mazoh,1974,1974,Modern and Contemporary Art,20th Century CE,2004
493875,Portrait of Stephen Mazoh,1974,1974,Modern and Contemporary Art,20th Century CE,2004
493876,Milan Hollow Farm,1977,1977,Modern and Contemporary Art,20th Century CE,2004
493903,Forty Blues of Norman Mann,1959,1963,Modern and Contemporary Art,20th Century CE,2004
494057,Moonlightist,1998,1998,Modern and Contemporary Art,20th Century CE,2004
494061,The Cotton Club From Under the Viaduct at Riverside Drive and St. Clair Place,2003,2003,Modern and Contemporary Art,21th Century CE,2005
494302,Lovers among Lilacs,1930,1930,Modern and Contemporary Art,20th Century CE,2007
494303,Cow with a Parasol,1946,1946,Modern and Contemporary Art,20th Century CE,2007
494306,Coin and Musical Instruments,1933,1933,Modern and Contemporary Art,20th Century CE,2007
494387,Self-Portrait,2005,2005,Modern and Contemporary Art,21th Century CE,2006
494418,Untitled,1961,1961,Modern and Contemporary Art,20th Century CE,2005
494509,Winter Pool,1959,1959,Modern and Contemporary Art,20th Century CE,2005
494822,Meditation,1913,1913,Modern and Contemporary Art,20th Century CE,2005
494824,Statement,1913,1913,Modern and Contemporary Art,20th Century CE,2006
494826,Head I,1947,1948,Modern and Contemporary Art,20th Century CE,2007
494837,Lelia Caetani,1935,1935,Modern and Contemporary Art,20th Century CE,2011
494981,Coney Island Wings I,1994,1994,Modern and Contemporary Art,20th Century CE,2016
495130,Untitled,2003,2003,Modern and Contemporary Art,21th Century CE,2007
495161,Cut Ground,2006,2006,Modern and Contemporary Art,21th Century CE,2007
495238,Wall of Light White,1998,1998,Modern and Contemporary Art,20th Century CE,2007
495241,Kaaterskill Falls for Frank Moore and Dan Hodermarsky (Mass MoCA #11),2005,2005,Modern and Contemporary Art,21th Century CE,2007
495248,August Encampment,1988,1989,Modern and Contemporary Art,20th Century CE,2007
495261,Plate of Peaches,1907,1908,Modern and Contemporary Art,20th Century CE,2007
495270,Adler im Fenster,1982,1982,Modern and Contemporary Art,20th Century CE,2007
495279,Derain and Poiret,1998,1998,Modern and Contemporary Art,20th Century CE,2007
495297,Swans in Central Park,1906,1906,Modern and Contemporary Art,20th Century CE,2007
495311,Aziluth,2004,2004,Modern and Contemporary Art,21th Century CE,1999
495318,Meeting (The Three Graces),1912,1912,Modern and Contemporary Art,20th Century CE,2007
495325,Seated Model,1966,1966,Modern and Contemporary Art,20th Century CE,2008
495450,Interior of Studio,1956,1956,Modern and Contemporary Art,20th Century CE,2007
495545,The Kite,1960,1960,Modern and Contemporary Art,20th Century CE,2009
495554,"Wallowa Mountains Memory, Variation",2004,2004,Modern and Contemporary Art,21th Century CE,2008
495585,The Three O'Clock Sitting,1924,1924,Modern and Contemporary Art,20th Century CE,2008
496094,Green Room,2008,2008,Modern and Contemporary Art,21th Century CE,2008
496203,Woman Standing Beside a Balustrade with a Poodle,1895,1895,European Paintings,19th Century CE,2008
496213,Star,2001,2001,Modern and Contemporary Art,21th Century CE,2016
496214,Whisper,2006,2006,Modern and Contemporary Art,21th Century CE,2016
496217,Rosamond and John,2007,2018,Modern and Contemporary Art,21th Century CE,2018
496229,Outburst,1956,1956,Modern and Contemporary Art,20th Century CE,2009
496230,Guano-Menhir,1958,1964,Modern and Contemporary Art,20th Century CE,2009
496231,Man,1966,1966,Modern and Contemporary Art,20th Century CE,2009
497082,"Sixteen Waterfalls of Dreams, Memories, and Sentiment",1990,1990,Modern and Contemporary Art,20th Century CE,2009
497112,Still Life with White Wine and Water,1958,1958,Modern and Contemporary Art,20th Century CE,2009
497143,"Fair of Face, Full of Woe",2008,2008,Modern and Contemporary Art,21th Century CE,2009
497600,Necessity 7,2007,2009,Modern and Contemporary Art,21th Century CE,2010
497769,Stormy Sunset on the East Coast,1939,1939,Modern and Contemporary Art,20th Century CE,2011
498256,Rush Hour,2010,2010,Modern and Contemporary Art,21th Century CE,2011
498390,Blue Balls V,1962,1962,Modern and Contemporary Art,20th Century CE,2011
498560,"Henry Geldzahler, 1964",2009,2009,Modern and Contemporary Art,21th Century CE,2011
498617,Portrait of Hilda,1949,1949,Modern and Contemporary Art,20th Century CE,2011
498651,Still,2003,2003,Modern and Contemporary Art,21th Century CE,2011
498803,Diagnosis,2010,2010,Modern and Contemporary Art,21th Century CE,2011
498804,Hypochondriac,2010,2010,Modern and Contemporary Art,21th Century CE,2011
498808,"Cortona, Italy",1989,1989,Modern and Contemporary Art,20th Century CE,2013
498809,P 93-1 Italian Landscape/Cortona,1989,1989,Modern and Contemporary Art,20th Century CE,2013
499032,Untitled,1971,1971,Modern and Contemporary Art,20th Century CE,2011
499034,Untitled #8,1971,1971,Modern and Contemporary Art,20th Century CE,2011
499035,Night Journey,1969,1970,Modern and Contemporary Art,20th Century CE,2011
499484,Exact and Diminishing,1976,1976,Modern and Contemporary Art,20th Century CE,2012
499550,Untitled,1947,1957,Modern and Contemporary Art,20th Century CE,2012
499553,Untitled,1961,1961,Modern and Contemporary Art,20th Century CE,2012
499566,Untitled (2),1992,1992,Modern and Contemporary Art,20th Century CE,2013
499631,Untitled,2005,2005,Modern and Contemporary Art,21th Century CE,2012
499663,Accordingly,2012,2012,Modern and Contemporary Art,21th Century CE,2013
499732,Self-Portrait Sitting on a Striped Chaise Lounge,2012,2012,Modern and Contemporary Art,21th Century CE,2014
500031,Autocide,2012,2012,Modern and Contemporary Art,21th Century CE,2016
500032,Jailbreak,2012,2012,Modern and Contemporary Art,21th Century CE,2013
500033,Lot 010907 (7wl),2007,2007,Modern and Contemporary Art,21th Century CE,2013
500192,"Vow, (Jammer)",1976,1976,Modern and Contemporary Art,20th Century CE,2013
500193,Bande de Sureté / Twin City / Nipples (Cardboard),1971,1971,Modern and Contemporary Art,20th Century CE,2013
500194,Woman in a Chemise in an Armchair,1913,1914,Modern and Contemporary Art,20th Century CE,2019
500399,"Bottle, Glass, and Newspaper",1914,1914,Modern and Contemporary Art,20th Century CE,2016
500421,The Man at the Café,1914,1914,Modern and Contemporary Art,20th Century CE,2021
500430,"Exposed Painting Charcoal Black, Yellow Violet Oxide",2000,2000,Modern and Contemporary Art,20th Century CE,2013
500431,"Composition (Study for ""Nude Model in the Studio"")",1912,1912,Modern and Contemporary Art,20th Century CE,2016
500436,Seated Nude,1919,1919,Modern and Contemporary Art,20th Century CE,2013
500456,Morgenthau Plan,2012,2012,Modern and Contemporary Art,21th Century CE,2013
500488,The Village,1914,1914,Modern and Contemporary Art,20th Century CE,2013
504538,Acoustics of Violins,1981,1981,Musical Instruments,20th Century CE,2006
505722,Portrait of Monsieur Aublet,1780,1785,Musical Instruments,18th Century CE,2007
623093,,2013,2013,Asian Art,21th Century CE,2013
625023,"Untitled, 2013",2013,2013,Islamic Art,21th Century CE,2013
625307,Rat Tat Tat,2001,2001,Modern and Contemporary Art,21th Century CE,2013
626692,Everhard Jabach (1618–1695) and His Family,1655,1665,European Paintings,17th Century CE,2014
629108,Stage Beauties,1944,1944,Modern and Contemporary Art,20th Century CE,2013
629928,Potted Pansies,1883,1883,European Paintings,19th Century CE,2013
631270,"History of Anatolian Folk Music, 2000–2001",1975,2026,Islamic Art,20th Century CE,2014
631633,Untitled,1945,1996,Islamic Art,20th Century CE,2014
631985,The Entombment of Christ,1697,1707,The American Wing,17th Century CE,2013
632918,Red Roses Sonata,1972,1972,Modern and Contemporary Art,20th Century CE,1976
632919,Morning Becomes Elektra,1984,1984,Modern and Contemporary Art,20th Century CE,1985
632920,Untitled (CXXXII),1978,1978,Modern and Contemporary Art,20th Century CE,1980
632921,Boat and Oar,1988,1988,Modern and Contemporary Art,20th Century CE,1990
632922,Relief,1977,1977,Modern and Contemporary Art,20th Century CE,1978
632923,Rituals,1995,1995,Modern and Contemporary Art,20th Century CE,1996
632925,Untitled #3,1973,1973,Modern and Contemporary Art,20th Century CE,1978
632926,P. D.,1988,1988,Modern and Contemporary Art,20th Century CE,1988
632927,"Placement:  West Wall, Room 9, Metropolitan Museum of Art, N.Y.C.",1976,1976,Modern and Contemporary Art,20th Century CE,1978
632928,Rosewood,1966,1966,Modern and Contemporary Art,20th Century CE,1982
632933,Pink Elephant,1970,1971,Modern and Contemporary Art,20th Century CE,1980
632936,Face of a Poet,1972,1972,Modern and Contemporary Art,20th Century CE,1986
632937,"A Painting Called January 23 and April 15, 1986",1986,1986,Modern and Contemporary Art,20th Century CE,1990
632939,"Flowers, Fish and Females for the Four Seasons",1984,1984,Modern and Contemporary Art,20th Century CE,1995
632940,Procession,1983,1983,Modern and Contemporary Art,20th Century CE,1993
632942,Ithaca,1983,1983,Modern and Contemporary Art,20th Century CE,1984
632944,The Prisoner Song,1984,1984,Modern and Contemporary Art,20th Century CE,1987
632947,Book of Hours: Winter,1985,1985,Modern and Contemporary Art,20th Century CE,1985
632950,Breeze,1989,1989,Modern and Contemporary Art,20th Century CE,1990
632951,Yellow Man,1984,1984,Modern and Contemporary Art,20th Century CE,1988
632952,"Prescience, Foresight",1986,1988,Modern and Contemporary Art,20th Century CE,1988
632953,Midwest Apartment,1972,1972,Modern and Contemporary Art,20th Century CE,1995
632954,You Know I Am Aware,1990,1990,Modern and Contemporary Art,20th Century CE,1990
632955,The Red Goat,1983,1983,Modern and Contemporary Art,20th Century CE,1983
632956,Garance,1990,1991,Modern and Contemporary Art,20th Century CE,1992
632957,"McDonald's, Number 1",1986,1986,Modern and Contemporary Art,20th Century CE,1991
632958,Above (for Steven Schmidt),1986,1986,Modern and Contemporary Art,20th Century CE,1987
632959,Untitled No. 8,1985,1985,Modern and Contemporary Art,20th Century CE,1988
632960,Petunias and Salvia,1988,1988,Modern and Contemporary Art,20th Century CE,1991
632961,Vision from Oklahoma,1981,1981,Modern and Contemporary Art,20th Century CE,1983
632962,Transplant,1987,1987,Modern and Contemporary Art,20th Century CE,1988
632963,"""Dutch"" Still Life with Orchids, Postcard View of Paris, and ""Death of Marat""",1983,1983,Modern and Contemporary Art,20th Century CE,1983
632964,Morning in the Cleveland Flats,1979,1979,Modern and Contemporary Art,20th Century CE,1985
632965,Hakuryo,1981,1981,Modern and Contemporary Art,20th Century CE,1983
632966,"Untitled (41,231,85,56,200,35)",1991,1991,Modern and Contemporary Art,20th Century CE,1991
632967,Landscape of the Earth,1969,1969,Modern and Contemporary Art,20th Century CE,1987
632968,Can't,1985,1985,Modern and Contemporary Art,20th Century CE,1986
632969,"Study for ""Danaë""",1963,1963,Modern and Contemporary Art,20th Century CE,1995
632970,Dutch Daybreak,1990,1990,Modern and Contemporary Art,20th Century CE,1990
632971,Requiem,1987,1987,Modern and Contemporary Art,20th Century CE,1988
632972,Ausburg,1983,1983,Modern and Contemporary Art,20th Century CE,1984
632973,Jeff Kleckner at Work,1985,1985,Modern and Contemporary Art,20th Century CE,1986
632974,Watching Television,1982,1982,Modern and Contemporary Art,20th Century CE,1984
632975,City Crowd–Cop and Ear,1980,1980,Modern and Contemporary Art,20th Century CE,1981
632976,Lud,1970,1970,Modern and Contemporary Art,20th Century CE,1975
632977,Untitled,1985,1985,Modern and Contemporary Art,20th Century CE,1986
632978,Greek Garden,1966,1966,Modern and Contemporary Art,20th Century CE,1987
632979,Sator Arepo Tenet Opera Rotas,1982,1982,Modern and Contemporary Art,20th Century CE,1982
632980,"Untitled, Bababad Series IV",1987,1987,Modern and Contemporary Art,20th Century CE,1989
632981,Furs,1988,1988,Modern and Contemporary Art,20th Century CE,1996
632982,Night Rider,1970,1970,Modern and Contemporary Art,20th Century CE,1978
632983,Untitled (Sportsmen),1991,1991,Modern and Contemporary Art,20th Century CE,1993
632984,The Good Fortune,1989,1989,Modern and Contemporary Art,20th Century CE,1990
632985,Kevin Kearney,1978,1980,Modern and Contemporary Art,20th Century CE,1983
632986,The Greatest Show on Earth,1987,1987,Modern and Contemporary Art,20th Century CE,1988
632987,Fair Hills,1985,1985,Modern and Contemporary Art,20th Century CE,1987
632988,Clem's No. I,1972,1972,Modern and Contemporary Art,20th Century CE,1980
632989,Hooton's Lightning (The Child Wills the Accident to Happen so the Rescue May Begin),1991,1992,Modern and Contemporary Art,20th Century CE,1992
632990,Untitled #3,1980,1980,Modern and Contemporary Art,20th Century CE,1983
632991,A Conspiracy of Objects,1989,1989,Modern and Contemporary Art,20th Century CE,1990
632992,Runway,1987,1987,Modern and Contemporary Art,20th Century CE,1988
632993,"Prototype, Number 1",1980,1980,Modern and Contemporary Art,20th Century CE,1988
632994,Coral Coast,1984,1984,Modern and Contemporary Art,20th Century CE,1985
632995,Cardinal,1984,1984,Modern and Contemporary Art,20th Century CE,1985
632996,Mysuseter III,1991,1991,Modern and Contemporary Art,20th Century CE,1996
632997,In the Studio,1933,1933,Modern and Contemporary Art,20th Century CE,1962
632998,Untitled (Read My Lips),1990,1990,Modern and Contemporary Art,20th Century CE,1993
632999,My Father's Sketch Pad,1987,1987,Modern and Contemporary Art,20th Century CE,1987
633000,Once,1990,1990,Modern and Contemporary Art,20th Century CE,1990
633001,Marathon,1986,1986,Modern and Contemporary Art,20th Century CE,1988
633002,Black Valhalla,1976,1976,Modern and Contemporary Art,20th Century CE,1977
633003,The Sacred Garden of Adam,1988,1988,Modern and Contemporary Art,20th Century CE,1991
633004,"Untitled, Landscape Number 5",1989,1989,Modern and Contemporary Art,20th Century CE,1989
633005,Visitation,1988,1988,Modern and Contemporary Art,20th Century CE,1988
633006,Air Crash,1983,1983,Modern and Contemporary Art,20th Century CE,1983
633007,Ocean Cinders,1987,1987,Modern and Contemporary Art,20th Century CE,1988
633008,The Quick and the Dead,1980,1981,Modern and Contemporary Art,20th Century CE,1986
633009,"Tree Painting, Number 1",1990,1990,Modern and Contemporary Art,20th Century CE,1991
633011,Village,1991,1991,Modern and Contemporary Art,20th Century CE,1995
633012,Lausanne,1992,1992,Modern and Contemporary Art,20th Century CE,1995
634108,The Dream of the Shepherd (Der Traum des Hirten),1896,1896,European Paintings,19th Century CE,2013
634759,Kobo,1999,1999,Modern and Contemporary Art,20th Century CE,2013
635384,The Baptism of Christ,1773,1773,The American Wing,18th Century CE,2014
635395,The Return of the Holy Family from Egypt,1773,1773,The American Wing,18th Century CE,2014
635399,The Virgin of El Camino with St. Fermín and St. Saturnino,1773,1773,The American Wing,18th Century CE,2014
635400,The Apparition of the Virgin of El Pilar to St. James,1773,1773,The American Wing,18th Century CE,2014
635401,The Virgin of Guadalupe with the Four Apparitions,1773,1773,The American Wing,18th Century CE,2014
637119,Wound #18,2000,2000,Modern and Contemporary Art,20th Century CE,2014
637222,Untitled (Remnant from 18 Happenings in 6 Parts),1959,1959,Modern and Contemporary Art,20th Century CE,2014
638131,The Furniture Factory,1925,1925,Modern and Contemporary Art,20th Century CE,2014
638362,Dick Bagley,1946,1946,Modern and Contemporary Art,20th Century CE,2014
639544,Untitled,1996,1996,Islamic Art,20th Century CE,2014
639777,Study for 'City Activities with Dance Hall',1929,1929,Modern and Contemporary Art,20th Century CE,2016
639778,Study for 'City Activities with Subway',1930,1930,Modern and Contemporary Art,20th Century CE,2016
639779,Study for 'Instruments of Power' & 'Deep South',1930,1930,Modern and Contemporary Art,20th Century CE,2016
640046,"Calligraphic Drawing 1 and 2, Untitled",1954,2004,Islamic Art,20th Century CE,2014
641257,Head of Christ,1501,1511,European Paintings,16th Century CE,2014
641448,Christ Healing the Blindman,1720,1730,The American Wing,18th Century CE,2014
643540,Portrait of a Woman,1670,1679,European Paintings,17th Century CE,2014
644093,The Old Actress,1926,1926,Modern and Contemporary Art,20th Century CE,2017
645148,1907 (Palimpsest #9),1998,2038,Islamic Art,20th Century CE,2014
645778,Wilderness Landscape Study,1823,1833,The American Wing,19th Century CE,2014
646469,Still Life with Checked Tablecloth,1915,1915,Modern and Contemporary Art,20th Century CE,2014
646740,"Untitled, 2013",1988,2038,Islamic Art,20th Century CE,2014
647338,Saint Francis in Ecstasy,1645,1655,European Paintings,17th Century CE,2014
648354,Summer Night,1913,1913,Modern and Contemporary Art,20th Century CE,2016
648883,"Portrait of a Woman, Age 33",1785,1785,The American Wing,18th Century CE,2014
651079,Crack Between the Floorboards,2014,2014,Modern and Contemporary Art,21th Century CE,2016
651837,Bashi-Bazouk,1868,1869,European Paintings,19th Century CE,2014
652416,The Crucifixion,1625,1630,European Paintings,17th Century CE,2014
652706,Whirlirama,1970,1970,Modern and Contemporary Art,20th Century CE,2014
653465,,2006,2006,Asian Art,21th Century CE,2014
653670,"Out of the Darkness, the Lord Gave Us Light",2003,2003,Modern and Contemporary Art,21th Century CE,2014
653726,Victory in Iraq,2004,2004,Modern and Contemporary Art,21th Century CE,2014
653728,The End of November: The Birds That Didn't Learn How to Fly,2007,2007,Modern and Contemporary Art,21th Century CE,2014
653729,Shadows of the Field,2008,2008,Modern and Contemporary Art,21th Century CE,2014
653730,Powder Plant,2013,2013,Modern and Contemporary Art,21th Century CE,2014
653738,Pony,1988,1988,Modern and Contemporary Art,20th Century CE,2014
653739,Hobo # Birdman,1988,1988,Modern and Contemporary Art,20th Century CE,2014
653742,The Keys,1996,1996,Modern and Contemporary Art,20th Century CE,2014
653744,Atlanta's Missing Children,1981,1981,Modern and Contemporary Art,20th Century CE,2014
653753,Untitled,1987,1987,Modern and Contemporary Art,20th Century CE,2014
653754,Untitled Self-Portrait,1988,1988,Modern and Contemporary Art,20th Century CE,2014
653758,Bill Traylor People,1987,1987,Modern and Contemporary Art,20th Century CE,2014
653759,Untitled Self-Portrait,1987,1987,Modern and Contemporary Art,20th Century CE,2014
653760,Locked Up Their Minds,1972,1972,Modern and Contemporary Art,20th Century CE,2014
653761,Ocean,1970,1980,Modern and Contemporary Art,20th Century CE,2014
655744,William Edward Dighton (1822–1853) in Middle Eastern Dress,1847,1857,European Paintings,19th Century CE,2014
655814,Marrapinti,2008,2008,Modern and Contemporary Art,21th Century CE,2017
655815,Karntakurlangu Jukurrpa,2002,2002,Modern and Contemporary Art,21th Century CE,2016
655819,Martuwarra (The Artist's Mother's Country),1990,1990,Modern and Contemporary Art,20th Century CE,2017
655833,Mountain Devil Lizard Dreaming-Sand-Hill Country (after Hailstorm),2000,2000,Modern and Contemporary Art,20th Century CE,2017
655944,Sandhills in Atnangkere Country,1999,1999,Modern and Contemporary Art,20th Century CE,2017
655947,Bush Hen Dreaming - Bush Leaves,2003,2003,Modern and Contemporary Art,21th Century CE,2017
655949,Jimbala,2003,2003,Modern and Contemporary Art,21th Century CE,2017
655950,Buyku,2011,2011,Modern and Contemporary Art,21th Century CE,2016
657683,The Lamentation,1514,1516,European Paintings,16th Century CE,2014
657685,Pipes,1988,2038,Islamic Art,20th Century CE,2014
658681,,1600,1799,Asian Art,16th Century CE,1914
659875,The Execution of Saint John the Baptist,1765,1775,European Paintings,18th Century CE,2014
662317,Landscape with Philosopher,1996,1996,Modern and Contemporary Art,20th Century CE,2015
663584,Parede com Incisões à la Fontana—Horizontal [Wall with Incisions à la Fontana—Horizontal],2009,2011,Modern and Contemporary Art,21th Century CE,2015
663608,Outside Coming In,2004,2004,Modern and Contemporary Art,21th Century CE,2014
665702,The Sacrifice of Iphigenia,1789,1789,European Paintings,18th Century CE,2015
667298,近代　 張大千　紅梅圖|Plum blossoms,1963,1963,Asian Art,20th Century CE,2015
669033,Henri Fantin-Latour (1836–1904),1861,1861,European Paintings,19th Century CE,2014
669035,Two Models with Bent Wire Chair and Kilim Rug,1984,1984,Modern and Contemporary Art,20th Century CE,2015
